file_path,page_num,D,H,S,L,risk_score,label_ternary
בדיקה-284-791_page_0349.pdf,349,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0350.pdf,350,2,1,1,1,4,review
בדיקה-284-791_page_0351.pdf,351,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0352.pdf,352,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0353.pdf,353,2,1,1,1,4,review
בדיקה-284-791_page_0354.pdf,354,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0355.pdf,355,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0356.pdf,356,2,1,1,1,4,review
בדיקה-284-791_page_0357.pdf,357,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0358.pdf,358,2,1,1,1,4,review
בדיקה-284-791_page_0359.pdf,359,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0360.pdf,360,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0361.pdf,361,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0362.pdf,362,2,1,1,1,4,review
בדיקה-284-791_page_0363.pdf,363,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0364.pdf,364,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0365.pdf,365,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0366.pdf,366,2,1,1,1,4,review
בדיקה-284-791_page_0367.pdf,367,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0368.pdf,368,2,1,1,1,4,review
בדיקה-284-791_page_0369.pdf,369,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0370.pdf,370,2,1,1,1,4,review
בדיקה-284-791_page_0371.pdf,371,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0372.pdf,372,2,1,1,1,4,review
בדיקה-284-791_page_0373.pdf,373,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0374.pdf,374,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0375.pdf,375,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0376.pdf,376,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0377.pdf,377,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0378.pdf,378,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0379.pdf,379,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0380.pdf,380,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0381.pdf,381,2,1,1,1,4,review
בדיקה-284-791_page_0382.pdf,382,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0383.pdf,383,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0384.pdf,384,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0385.pdf,385,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0386.pdf,386,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0387.pdf,387,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0388.pdf,388,1,0,0,1,3,safe_for_extraction
בדיקה-284-791_page_0389.pdf,389,1,0,0,1,3,safe_for_extraction
בדיקה-284-791_page_0390.pdf,390,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0391.pdf,391,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0392.pdf,392,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0393.pdf,393,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0394.pdf,394,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0395.pdf,395,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0396.pdf,396,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0397.pdf,397,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0398.pdf,398,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0399.pdf,399,1,0,0,1,3,safe_for_extraction
בדיקה-284-791_page_0400.pdf,400,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0401.pdf,401,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0402.pdf,402,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0403.pdf,403,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0404.pdf,404,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0405.pdf,405,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0406.pdf,406,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0407.pdf,407,1,0,0,1,3,safe_for_extraction
בדיקה-284-791_page_0408.pdf,408,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0409.pdf,409,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0410.pdf,410,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0411.pdf,411,2,1,1,1,4,review
בדיקה-284-791_page_0412.pdf,412,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0413.pdf,413,2,1,1,1,4,review
בדיקה-284-791_page_0414.pdf,414,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0415.pdf,415,2,0,1,2,4,review
בדיקה-284-791_page_0416.pdf,416,2,1,1,1,4,review
בדיקה-284-791_page_0417.pdf,417,2,1,1,2,5,review
בדיקה-284-791_page_0418.pdf,418,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0419.pdf,419,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0420.pdf,420,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0421.pdf,421,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0422.pdf,422,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0423.pdf,423,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0424.pdf,424,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0425.pdf,425,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0426.pdf,426,2,1,1,1,4,review
בדיקה-284-791_page_0427.pdf,427,2,1,1,1,4,review
בדיקה-284-791_page_0428.pdf,428,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0429.pdf,429,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0430.pdf,430,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0431.pdf,431,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0432.pdf,432,2,0,1,2,4,review
בדיקה-284-791_page_0433.pdf,433,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0434.pdf,434,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0435.pdf,435,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0436.pdf,436,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0437.pdf,437,2,1,1,1,4,review
בדיקה-284-791_page_0438.pdf,438,2,1,0,1,3,safe_for_extraction
בדיקה-284-791_page_0439.pdf,439,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0440.pdf,440,2,1,1,1,4,review
בדיקה-284-791_page_0441.pdf,441,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0442.pdf,442,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0443.pdf,443,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0444.pdf,444,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0445.pdf,445,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0446.pdf,446,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0447.pdf,447,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0448.pdf,448,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0449.pdf,449,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0450.pdf,450,2,1,1,1,4,review
בדיקה-284-791_page_0451.pdf,451,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0452.pdf,452,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0453.pdf,453,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0454.pdf,454,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0455.pdf,455,2,1,1,1,4,review
בדיקה-284-791_page_0456.pdf,456,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0457.pdf,457,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0458.pdf,458,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0459.pdf,459,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0460.pdf,460,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0461.pdf,461,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0462.pdf,462,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0463.pdf,463,2,1,1,1,4,review
בדיקה-284-791_page_0464.pdf,464,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0465.pdf,465,2,1,1,1,4,review
בדיקה-284-791_page_0466.pdf,466,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0467.pdf,467,2,1,1,1,4,review
בדיקה-284-791_page_0468.pdf,468,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0469.pdf,469,2,1,1,1,4,review
בדיקה-284-791_page_0470.pdf,470,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0471.pdf,471,2,1,1,1,4,review
בדיקה-284-791_page_0472.pdf,472,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0473.pdf,473,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0474.pdf,474,2,0,1,2,4,review
בדיקה-284-791_page_0475.pdf,475,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0476.pdf,476,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0477.pdf,477,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0478.pdf,478,2,1,1,1,4,review
בדיקה-284-791_page_0479.pdf,479,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0480.pdf,480,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0481.pdf,481,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0482.pdf,482,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0483.pdf,483,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0484.pdf,484,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0485.pdf,485,1,0,0,1,3,safe_for_extraction
בדיקה-284-791_page_0486.pdf,486,1,0,0,1,3,safe_for_extraction
בדיקה-284-791_page_0487.pdf,487,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0488.pdf,488,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0489.pdf,489,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0490.pdf,490,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0491.pdf,491,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0492.pdf,492,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0493.pdf,493,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0494.pdf,494,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0495.pdf,495,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0496.pdf,496,1,0,0,1,3,safe_for_extraction
בדיקה-284-791_page_0497.pdf,497,2,0,0,0,1,safe_for_extraction
בדיקה-284-791_page_0498.pdf,498,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0499.pdf,499,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0500.pdf,500,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0501.pdf,501,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0502.pdf,502,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0503.pdf,503,2,0,1,1,3,safe_for_extraction
בדיקה-284-791_page_0504.pdf,504,2,0,1,2,4,review
בדיקה-284-791_page_0505.pdf,505,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0506.pdf,506,2,0,0,1,2,safe_for_extraction
בדיקה-284-791_page_0507.pdf,507,2,1,1,2,5,review
בדיקה-284-791_page_0508.pdf,508,2,1,1,2,5,review
בדיקה-50-65_page_0001.pdf,1,2,0,0,1,2,safe_for_extraction
בדיקה-50-65_page_0002.pdf,2,2,1,1,1,4,review
בדיקה-50-65_page_0003.pdf,3,2,0,1,2,4,review
בדיקה-50-65_page_0004.pdf,4,1,0,0,1,3,safe_for_extraction
בדיקה-50-65_page_0005.pdf,5,3,0,1,2,3,safe_for_extraction
בדיקה-50-65_page_0006.pdf,6,2,2,1,2,6,review
בדיקה-50-65_page_0007.pdf,7,3,2,1,2,5,review
בדיקה-50-65_page_0008.pdf,8,2,0,1,2,4,review
בדיקה-50-65_page_0009.pdf,9,3,1,1,2,4,review
בדיקה-50-65_page_0010.pdf,10,2,1,1,2,5,review
בדיקה-50-65_page_0013.pdf,13,2,1,0,1,3,safe_for_extraction
בדיקה-50-65_page_0014.pdf,14,2,1,1,2,5,review
בדיקה-50-65_page_0015.pdf,15,2,0,1,2,4,review
בדיקה-50-65_page_0016.pdf,16,2,1,1,1,4,review
בדיקה-79-87_page_0001.pdf,1,2,1,1,1,4,review
בדיקה-79-87_page_0002.pdf,2,1,2,0,1,5,review
בדיקה-79-87_page_0003.pdf,3,2,3,2,2,8,high_hallucination_risk
בדיקה-79-87_page_0004.pdf,4,2,1,1,1,4,review
בדיקה-79-87_page_0005.pdf,5,2,3,1,2,7,high_hallucination_risk
בדיקה-79-87_page_0006.pdf,6,1,2,0,1,5,review
בדיקה-79-87_page_0007.pdf,7,1,2,1,1,6,review
בדיקה-79-87_page_0008.pdf,8,3,2,1,2,5,review
בדיקה-79-87_page_0009.pdf,9,2,2,1,1,5,review
בדיקה-91-93_page_0001.pdf,1,3,1,1,2,4,review
בדיקה-91-93_page_0002.pdf,2,2,2,1,2,6,review
בדיקה-91-93_page_0003.pdf,3,2,2,1,1,5,review
בן_דוד_רות_20260222_114040_page_0001.pdf,1,3,0,0,0,0,safe_for_extraction
בן_דוד_רות_20260222_114040_page_0002.pdf,2,2,2,1,1,5,review
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_001.pdf,1,3,0,0,0,0,safe_for_extraction
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_002.pdf,2,2,1,1,1,4,review
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_003.pdf,3,2,0,1,1,3,safe_for_extraction
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_004.pdf,4,2,0,1,1,3,safe_for_extraction
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_005.pdf,5,2,0,1,1,3,safe_for_extraction
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_006.pdf,6,3,0,1,1,2,safe_for_extraction
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_007.pdf,7,2,0,1,1,3,safe_for_extraction
גולדשטיין_יוליאנה_20260222_083622.pdf_221-228_page_008.pdf,8,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0001.pdf,1,2,2,1,1,5,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0002.pdf,2,2,2,1,1,5,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0003.pdf,3,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0004.pdf,4,2,0,0,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0005.pdf,5,2,0,0,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0006.pdf,6,3,0,1,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0007.pdf,7,3,0,1,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0008.pdf,8,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0009.pdf,9,3,0,1,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0010.pdf,10,2,0,0,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0011.pdf,11,2,1,1,2,5,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0012.pdf,12,3,1,0,0,1,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0013.pdf,13,3,2,1,2,5,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0014.pdf,14,2,2,1,2,6,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0015.pdf,15,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0016.pdf,16,2,1,1,2,5,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0017.pdf,17,3,0,0,1,1,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0018.pdf,18,2,0,1,1,3,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0019.pdf,19,2,0,1,1,3,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0020.pdf,20,2,0,1,1,3,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0021.pdf,21,3,0,1,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0022.pdf,22,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_0911071_page_0023.pdf,23,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0001.pdf,1,2,0,1,1,3,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0002.pdf,2,2,2,1,1,5,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0003.pdf,3,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0004.pdf,4,2,1,1,1,4,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0005.pdf,5,3,0,0,1,1,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0006.pdf,6,3,0,0,1,1,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0007.pdf,7,3,0,1,1,2,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0008.pdf,8,2,1,1,2,5,review
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0009.pdf,9,3,0,0,1,1,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0010.pdf,10,2,0,1,1,3,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0011.pdf,11,2,0,1,1,3,safe_for_extraction
דגהו_ניתאי_נ_מנורה_קטין_20260222_091107_page_0012.pdf,12,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0001.pdf,1,3,1,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0002.pdf,2,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0003.pdf,3,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0004.pdf,4,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0005.pdf,5,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0006.pdf,6,2,3,1,1,6,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0007.pdf,7,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0008.pdf,8,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0009.pdf,9,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0010.pdf,10,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0011.pdf,11,2,1,0,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0012.pdf,12,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0013.pdf,13,2,0,0,0,1,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0014.pdf,14,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0015.pdf,15,3,1,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0016.pdf,16,2,3,1,2,7,high_hallucination_risk
דוגמאות לכתב יד ושאלונים (dragged)_page_0017.pdf,17,2,2,1,1,5,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0018.pdf,18,2,2,1,1,5,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0019.pdf,19,2,3,1,2,7,high_hallucination_risk
דוגמאות לכתב יד ושאלונים (dragged)_page_0020.pdf,20,2,3,1,1,6,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0021.pdf,21,2,3,1,2,7,high_hallucination_risk
דוגמאות לכתב יד ושאלונים (dragged)_page_0022.pdf,22,2,3,1,2,7,high_hallucination_risk
דוגמאות לכתב יד ושאלונים (dragged)_page_0023.pdf,23,2,0,0,0,1,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0024.pdf,24,3,0,0,1,1,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0025.pdf,25,0,0,0,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0026.pdf,26,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0027.pdf,27,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0028.pdf,28,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0029.pdf,29,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0030.pdf,30,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0031.pdf,31,2,0,0,0,1,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0032.pdf,32,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0033.pdf,33,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0034.pdf,34,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0035.pdf,35,2,1,1,2,5,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0036.pdf,36,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0037.pdf,37,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0038.pdf,38,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0039.pdf,39,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0040.pdf,40,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0041.pdf,41,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0042.pdf,42,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0043.pdf,43,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0044.pdf,44,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0045.pdf,45,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0046.pdf,46,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0047.pdf,47,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0048.pdf,48,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0049.pdf,49,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0050.pdf,50,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0051.pdf,51,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0052.pdf,52,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0053.pdf,53,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0054.pdf,54,2,0,0,0,1,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0055.pdf,55,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0056.pdf,56,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0057.pdf,57,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0058.pdf,58,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0059.pdf,59,2,1,1,2,5,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0060.pdf,60,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0061.pdf,61,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0062.pdf,62,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0063.pdf,63,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0064.pdf,64,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0065.pdf,65,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0066.pdf,66,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0067.pdf,67,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0068.pdf,68,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0069.pdf,69,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0070.pdf,70,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0071.pdf,71,2,1,1,2,5,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0072.pdf,72,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0073.pdf,73,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0074.pdf,74,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0075.pdf,75,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0076.pdf,76,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0077.pdf,77,2,1,1,1,4,review
דוגמאות לכתב יד ושאלונים (dragged)_page_0078.pdf,78,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0079.pdf,79,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0080.pdf,80,2,0,1,1,3,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0081.pdf,81,2,0,0,1,2,safe_for_extraction
דוגמאות לכתב יד ושאלונים (dragged)_page_0082.pdf,82,2,0,0,1,2,safe_for_extraction
